Node,Betweenness,BridgingCoefficient,BridgingCentrality
1709,0.0000012158,0.0000000000,0.0000000000
1261,0.0000008916,0.0000000000,0.0000000000
152,0.0000000000,0.0000000000,0.0000000000
258,0.0000000000,0.0000000000,0.0000000000
151,0.0000000000,0.0000000000,0.0000000000
507,0.0000055047,0.0000000000,0.0000000000
2864,0.0000149538,0.2708333333,0.0000040500
2725,0.0000006484,1.0000000000,0.0000006484
368,0.0000000000,0.0000000000,0.0000000000
2842,0.0000026949,1.0000000000,0.0000026949
485,0.0000000000,0.0000000000,0.0000000000
1539,0.0000213770,0.5000000000,0.0000106885
1885,0.0000003647,0.0000000000,0.0000000000
3862,0.0000033636,0.1666666667,0.0000005606
1505,0.0000013373,1.0000000000,0.0000013373
1913,0.0000047820,0.5000000000,0.0000023910
916,0.0000000000,0.0000000000,0.0000000000
1436,0.0000181958,0.3333333333,0.0000060653
435,0.0000000000,0.0000000000,0.0000000000
2792,0.0000092803,0.5416666667,0.0000050268
767,0.0000000000,0.0000000000,0.0000000000
3124,0.0000172772,0.4500000000,0.0000077747
1528,0.0000000000,0.0000000000,0.0000000000
419,0.0000025531,0.0000000000,0.0000000000
2776,0.0000112052,0.3750000000,0.0000042019
790,0.0000083887,0.0000000000,0.0000000000
2113,0.0000000000,0.0000000000,0.0000000000
1004,0.0000000000,0.0000000000,0.0000000000
833,0.0000000000,0.0000000000,0.0000000000
3190,0.0000008105,0.0000000000,0.0000000000
1441,0.0000000000,0.0000000000,0.0000000000
3798,0.0000501296,0.3976190476,0.0000199325
526,0.0000017899,0.0000000000,0.0000000000
2883,0.0000064030,0.1250000000,0.0000008004
671,0.0000000000,0.0000000000,0.0000000000
1780,0.0000121508,0.3333333333,0.0000040503
1736,0.0000000000,0.0000000000,0.0000000000
4093,0.0000002432,0.0000000000,0.0000000000
177,0.0000000000,0.0000000000,0.0000000000
2534,0.0000034041,0.3333333333,0.0000011347
2395,0.0000011752,0.0000000000,0.0000000000
38,0.0000000000,0.0000000000,0.0000000000
3,0.0000000000,0.0000000000,0.0000000000
2079,0.0000005268,1.0000000000,0.0000005268
970,0.0000073958,0.0000000000,0.0000000000
3327,0.0000333116,0.2261904762,0.0000075348
199,0.0000000000,0.0000000000,0.0000000000
1308,0.0000110228,0.0000000000,0.0000000000
3526,0.0000061396,0.3888888889,0.0000023876
1169,0.0000000000,0.0000000000,0.0000000000
2800,0.0000016210,0.2500000000,0.0000004053
443,0.0000000000,0.0000000000,0.0000000000
778,0.0000101718,0.5000000000,0.0000050859
329,0.0000035662,0.0000000000,0.0000000000
2145,0.0000023099,1.0000000000,0.0000023099
