Node_ID	Betweenness_Centrality
9761	0.000000
9759	0.000000
9757	0.000000
9754	0.000000
9751	0.000000
9749	0.000000
9748	0.000000
9747	0.000000
9745	0.000000
9742	0.000000
9741	0.000000
9740	0.000000
9737	0.000000
9736	0.000000
9735	0.000000
9734	0.000000
9727	0.000000
9726	0.000000
9725	0.000000
9724	0.000000
9723	0.000000
9721	0.000000
9720	0.000000
9719	0.000000
9715	0.000000
9712	0.000000
9711	0.000000
9710	0.000000
9709	0.000000
9708	0.000000
9707	0.000000
9704	0.000000
9703	0.000000
9702	0.000000
9700	0.000000
9698	0.000000
9697	0.000000
9696	0.000000
9695	0.000000
9694	0.000000
9689	0.000000
9688	0.000000
9687	0.000000
9686	0.000000
9684	0.000000
9683	0.000000
9682	0.000000
9680	0.000000
9679	0.000000
9676	0.000000
9672	0.000000
9670	0.000000
9666	0.000000
9665	0.000000
9664	0.000000
9663	0.000000
9661	0.000000
9659	0.000000
9658	0.000000
9656	0.000000
9653	0.000000
9652	0.000000
9651	0.000000
9649	0.000000
9645	0.000000
9643	0.000000
9642	0.000000
9641	0.000000
9640	0.000000
9637	0.000000
9636	0.000000
9634	0.000000
9633	0.000000
9632	0.000000
9631	0.000000
9630	0.000000
9629	0.000000
9628	0.000000
9625	0.000000
9621	0.000000
9619	0.000000
9618	0.000000
9616	0.000000
9613	0.000000
9611	0.000000
9610	0.000000
9609	0.000000
9606	0.000000
9605	0.000000
9604	0.000000
9602	0.000000
9599	0.000000
9598	0.000000
9597	0.000000
9594	0.000000
9593	0.000000
9592	0.000000
9589	0.000000
9588	0.000000
9585	0.000000
9583	0.000000
9581	0.000000
9580	0.000000
9579	0.000000
9578	0.000000
9577	0.000000
9576	0.000000
9575	0.000000
9573	0.000000
9571	0.000000
9569	0.000000
9568	0.000000
9565	0.000000
9561	0.000000
9559	0.000000
9558	0.000000
9557	0.000000
9554	0.000000
9551	0.000000
9549	0.000000
9548	0.000000
9546	0.000000
9545	0.000000
9543	0.000000
9542	0.000000
9541	0.000000
9540	0.000000
9538	0.000000
9536	0.000000
9534	0.000000
9533	0.000000
9532	0.000000
9530	0.000000
9528	0.000000
9527	0.000000
9526	0.000000
9525	0.000000
9523	0.000000
9522	0.000000
9521	0.000000
9519	0.000000
9517	0.000000
9516	0.000000
9515	0.000000
9514	0.000000
9513	0.000000
9511	0.000000
9509	0.000000
9505	0.000000
9503	0.000000
9502	0.000000
9501	0.000000
9498	0.000000
9495	0.000000
9493	0.000000
9492	0.000000
9490	0.000000
9489	0.000000
9486	0.000000
9481	0.000000
9480	0.000000
9479	0.000000
9478	0.000000
9476	0.000000
9474	0.000000
9471	0.000000
9469	0.000000
9468	0.000000
9466	0.000000
9465	0.000000
9464	0.000000
9463	0.000000
9462	0.000000
9461	0.000000
9460	0.000000
9458	0.000000
9457	0.000000
9455	0.000000
9454	0.000000
9453	0.000000
9451	0.000000
9450	0.000000
9449	0.000000
9445	0.000000
9444	0.000000
9442	0.000000
9441	0.000000
9440	0.000000
9437	0.000000
9436	0.000000
9434	0.000000
9433	0.000000
9432	0.000000
9428	0.000000
9426	0.000000
9425	0.000000
9424	0.000000
9421	0.000000
9419	0.000000
9417	0.000000
9416	0.000000
9415	0.000000
9414	0.000000
9411	0.000000
9409	0.000000
9407	0.000000
9406	0.000000
9405	0.000000
9404	0.000000
9403	0.000000
9402	0.000000
9401	0.000000
9400	0.000000
9399	0.000000
9398	0.000000
9397	0.000000
9396	0.000000
9395	0.000000
9393	0.000000
9390	0.000000
9389	0.000000
9388	0.000000
9387	0.000000
9386	0.000000
9384	0.000000
9382	0.000000
9381	0.000000
9379	0.000000
9378	0.000000
9376	0.000000
9375	0.000000
9374	0.000000
9367	0.000000
9366	0.000000
9365	0.000000
9364	0.000000
9363	0.000000
9362	0.000000
9360	0.000000
9355	0.000000
9354	0.000000
9352	0.000000
9351	0.000000
9350	0.000000
9349	0.000000
9347	0.000000
9343	0.000000
9342	0.000000
9341	0.000000
9339	0.000000
9337	0.000000
9336	0.000000
9334	0.000000
9332	0.000000
9330	0.000000
9329	0.000000
9328	0.000000
9327	0.000000
9325	0.000000
9323	0.000000
9319	0.000000
9318	0.000000
9315	0.000000
9313	0.000000
9311	0.000000
9309	0.000000
9307	0.000000
9306	0.000000
9305	0.000000
9304	0.000000
9301	0.000000
9300	0.000000
9299	0.000000
9297	0.000000
9296	0.000000
9295	0.000000
9293	0.000000
9292	0.000000
9291	0.000000
9289	0.000000
9288	0.000000
9286	0.000000
9284	0.000000
9283	0.000000
9282	0.000000
9280	0.000000
9279	0.000000
9277	0.000000
9276	0.000000
9275	0.000000
9271	0.000000
9270	0.000000
9268	0.000000
9267	0.000000
9266	0.000000
9264	0.000000
9263	0.000000
9262	0.000000
9261	0.000000
9260	0.000000
9259	0.000000
9258	0.000000
9257	0.000000
9255	0.000000
9252	0.000000
9250	0.000000
9249	0.000000
9248	0.000000
9244	0.000000
9243	0.000000
9239	0.000000
9238	0.000000
9237	0.000000
9235	0.000000
9234	0.000000
9232	0.000000
9231	0.000000
9230	0.000000
9229	0.000000
9228	0.000000
9227	0.000000
9221	0.000000
9216	0.000000
9215	0.000000
9213	0.000000
9212	0.000000
9211	0.000000
9210	0.000000
9208	0.000000
9207	0.000000
9205	0.000000
9204	0.000000
9203	0.000000
9202	0.000000
9200	0.000000
9198	0.000000
9197	0.000000
9195	0.000000
9194	0.000000
9193	0.000000
9191	0.000000
9190	0.000000
9189	0.000000
9188	0.000000
9185	0.000000
9183	0.000000
9182	0.000000
9174	0.000000
9173	0.000000
9169	0.000000
9167	0.000000
9166	0.000000
9165	0.000000
9163	0.000000
9161	0.000000
9160	0.000000
9159	0.000000
9158	0.000000
9156	0.000000
9153	0.000000
9152	0.000000
9149	0.000000
9147	0.000000
9144	0.000000
9143	0.000000
9142	0.000000
9141	0.000000
9140	0.000000
9139	0.000000
9138	0.000000
9137	0.000000
9136	0.000000
9134	0.000000
9133	0.000000
9132	0.000000
9130	0.000000
9129	0.000000
9128	0.000000
9126	0.000000
9125	0.000000
9123	0.000000
9121	0.000000
9120	0.000000
9119	0.000000
9116	0.000000
9112	0.000000
9111	0.000000
9109	0.000000
9107	0.000000
9106	0.000000
9103	0.000000
9102	0.000000
9101	0.000000
9100	0.000000
9099	0.000000
9098	0.000000
9097	0.000000
9096	0.000000
9095	0.000000
9094	0.000000
9093	0.000000
9092	0.000000
9091	0.000000
9090	0.000000
9089	0.000000
9087	0.000000
9086	0.000000
9085	0.000000
9082	0.000000
9080	0.000000
9079	0.000000
9077	0.000000
9076	0.000000
9075	0.000000
9074	0.000000
9073	0.000000
9071	0.000000
9069	0.000000
9068	0.000000
9066	0.000000
9065	0.000000
9064	0.000000
9063	0.000000
9061	0.000000
9059	0.000000
9055	0.000000
9054	0.000000
9053	0.000000
9050	0.000000
9049	0.000000
9048	0.000000
9047	0.000000
9046	0.000000
9045	0.000000
9044	0.000000
9042	0.000000
9041	0.000000
9039	0.000000
9037	0.000000
9035	0.000000
9034	0.000000
9032	0.000000
9029	0.000000
9028	0.000000
9026	0.000000
9025	0.000000
9024	0.000000
9022	0.000000
9018	0.000000
9017	0.000000
9015	0.000000
9013	0.000000
9009	0.000000
9007	0.000000
9006	0.000000
9005	0.000000
9004	0.000000
9002	0.000000
9001	0.000000
9000	0.000000
8999	0.000000
8998	0.000000
8997	0.000000
8996	0.000000
8993	0.000000
8989	0.000000
8988	0.000000
8987	0.000000
8985	0.000000
8983	0.000000
8982	0.000000
8981	0.000000
8980	0.000000
8978	0.000000
8977	0.000000
8974	0.000000
8973	0.000000
8972	0.000000
8971	0.000000
8970	0.000000
8969	0.000000
8968	0.000000
8967	0.000000
8966	0.000000
8965	0.000000
8963	0.000000
8961	0.000000
8960	0.000000
8959	0.000000
8958	0.000000
8957	0.000000
8955	0.000000
8954	0.000000
8953	0.000000
8950	0.000000
8949	0.000000
8948	0.000000
8946	0.000000
8945	0.000000
8944	0.000000
8943	0.000000
8941	0.000000
8939	0.000000
8937	0.000000
8936	0.000000
8935	0.000000
8932	0.000000
8931	0.000000
8925	0.000000
8923	0.000000
8922	0.000000
8920	0.000000
8917	0.000000
8916	0.000000
8915	0.000000
8914	0.000000
8913	0.000000
8909	0.000000
8908	0.000000
8907	0.000000
8906	0.000000
8904	0.000000
8903	0.000000
8902	0.000000
8901	0.000000
8900	0.000000
8899	0.000000
8898	0.000000
8897	0.000000
8896	0.000000
8894	0.000000
8893	0.000000
8892	0.000000
8891	0.000000
8890	0.000000
8889	0.000000
8888	0.000000
8884	0.000000
8883	0.000000
8880	0.000000
8879	0.000000
8875	0.000000
8874	0.000000
8872	0.000000
8871	0.000000
8869	0.000000
8868	0.000000
8867	0.000000
8866	0.000000
8865	0.000000
8863	0.000000
8862	0.000000
8859	0.000000
8858	0.000000
8857	0.000000
8856	0.000000
8855	0.000000
8852	0.000000
8850	0.000000
8843	0.000000
8842	0.000000
8841	0.000000
8840	0.000000
8839	0.000000
8836	0.000000
8835	0.000000
8834	0.000000
8833	0.000000
8831	0.000000
8830	0.000000
8829	0.000000
8827	0.000000
8826	0.000000
8825	0.000000
8823	0.000000
8819	0.000000
8817	0.000000
8815	0.000000
8813	0.000000
8812	0.000000
8809	0.000000
8808	0.000000
8807	0.000000
8804	0.000000
8803	0.000000
8802	0.000000
8799	0.000000
8798	0.000000
8795	0.000000
8794	0.000000
8790	0.000000
8789	0.000000
8788	0.000000
8787	0.000000
8786	0.000000
8784	0.000000
8783	0.000000
8782	0.000000
8773	0.000000
8772	0.000000
8771	0.000000
8770	0.000000
8768	0.000000
8765	0.000000
8763	0.000000
8760	0.000000
8756	0.000000
8755	0.000000
8754	0.000000
8752	0.000000
8751	0.000000
8749	0.000000
8747	0.000000
8746	0.000000
8745	0.000000
8744	0.000000
8742	0.000000
8735	0.000000
8734	0.000000
8733	0.000000
8732	0.000000
8731	0.000000
8730	0.000000
8727	0.000000
8726	0.000000
8725	0.000000
8720	0.000000
8716	0.000000
8715	0.000000
8714	0.000000
8712	0.000000
8710	0.000000
8709	0.000000
8708	0.000000
8706	0.000000
8705	0.000000
8704	0.000000
8703	0.000000
8702	0.000000
8700	0.000000
8698	0.000000
8696	0.000000
8693	0.000000
8692	0.000000
8691	0.000000
8689	0.000000
8688	0.000000
8687	0.000000
8686	0.000000
8684	0.000000
8678	0.000000
8677	0.000000
8676	0.000000
8674	0.000000
8673	0.000000
8672	0.000000
8671	0.000000
8670	0.000000
8669	0.000000
8668	0.000000
8665	0.000000
8661	0.000000
8660	0.000000
8659	0.000000
8658	0.000000
8657	0.000000
8654	0.000000
8649	0.000000
8648	0.000000
8647	0.000000
8646	0.000000
8644	0.000000
8641	0.000000
8640	0.000000
8639	0.000000
8636	0.000000
8635	0.000000
8634	0.000000
8632	0.000000
8631	0.000000
8630	0.000000
8629	0.000000
8628	0.000000
8626	0.000000
8624	0.000000
8622	0.000000
8621	0.000000
8620	0.000000
8618	0.000000
8617	0.000000
8613	0.000000
8612	0.000000
8608	0.000000
8606	0.000000
8603	0.000000
8601	0.000000
8600	0.000000
8594	0.000000
8593	0.000000
8589	0.000000
8588	0.000000
8587	0.000000
8585	0.000000
8584	0.000000
8583	0.000000
8582	0.000000
8581	0.000000
8578	0.000000
8575	0.000000
8573	0.000000
8572	0.000000
8569	0.000000
8568	0.000000
8565	0.000000
8564	0.000000
8561	0.000000
8560	0.000000
8557	0.000000
8555	0.000000
8553	0.000000
8552	0.000000
8551	0.000000
8548	0.000000
8547	0.000000
8546	0.000000
8545	0.000000
8543	0.000000
8542	0.000000
8539	0.000000
8538	0.000000
8536	0.000000
8534	0.000000
8532	0.000000
8531	0.000000
8530	0.000000
8527	0.000000
8524	0.000000
8521	0.000000
8514	0.000000
8513	0.000000
8502	0.000000
8499	0.000000
8498	0.000000
8497	0.000000
8494	0.000000
8492	0.000000
8489	0.000000
8487	0.000000
8486	0.000000
8481	0.000000
8475	0.000000
8474	0.000000
8471	0.000000
8470	0.000000
8464	0.000000
8461	0.000000
8460	0.000000
8456	0.000000
8454	0.000000
8452	0.000000
8450	0.000000
8448	0.000000
8446	0.000000
8444	0.000000
8443	0.000000
8436	0.000000
8435	0.000000
8433	0.000000
8429	0.000000
8428	0.000000
8425	0.000000
8424	0.000000
8421	0.000000
8420	0.000000
8419	0.000000
8418	0.000000
8417	0.000000
8416	0.000000
8414	0.000000
8410	0.000000
8408	0.000000
8401	0.000000
8400	0.000000
8395	0.000000
8391	0.000000
8379	0.000000
8375	0.000000
8373	0.000000
8372	0.000000
8371	0.000000
8366	0.000000
8364	0.000000
8363	0.000000
8360	0.000000
8358	0.000000
8356	0.000000
8354	0.000000
8353	0.000000
8352	0.000000
8351	0.000000
8348	0.000000
8340	0.000000
8339	0.000000
8336	0.000000
8334	0.000000
8332	0.000000
8330	0.000000
8329	0.000000
8323	0.000000
8322	0.000000
8321	0.000000
8316	0.000000
8314	0.000000
8313	0.000000
8310	0.000000
8308	0.000000
8305	0.000000
8303	0.000000
8302	0.000000
8299	0.000000
8296	0.000000
8294	0.000000
8293	0.000000
8292	0.000000
8291	0.000000
8289	0.000000
8288	0.000000
8286	0.000000
8285	0.000000
8284	0.000000
8283	0.000000
8282	0.000000
8279	0.000000
8278	0.000000
8277	0.000000
8275	0.000000
8274	0.000000
8272	0.000000
8270	0.000000
8268	0.000000
8266	0.000000
8265	0.000000
8264	0.000000
8263	0.000000
8262	0.000000
8259	0.000000
8258	0.000000
8257	0.000000
8253	0.000000
8250	0.000000
8249	0.000000
8248	0.000000
8246	0.000000
8245	0.000000
8243	0.000000
8242	0.000000
8241	0.000000
8240	0.000000
8238	0.000000
8237	0.000000
8231	0.000000
8230	0.000000
8229	0.000000
8228	0.000000
8227	0.000000
8226	0.000000
8223	0.000000
8222	0.000000
8220	0.000000
8219	0.000000
8218	0.000000
8216	0.000000
8214	0.000000
8213	0.000000
8212	0.000000
8211	0.000000
8210	0.000000
8208	0.000000
8207	0.000000
8206	0.000000
8205	0.000000
8202	0.000000
8200	0.000000
8199	0.000000
8198	0.000000
8197	0.000000
8196	0.000000
8195	0.000000
8194	0.000000
8192	0.000000
8191	0.000000
8187	0.000000
8186	0.000000
8184	0.000000
8183	0.000000
8182	0.000000
8181	0.000000
8180	0.000000
8175	0.000000
8173	0.000000
8171	0.000000
8169	0.000000
8168	0.000000
8166	0.000000
8164	0.000000
8163	0.000000
8158	0.000000
8153	0.000000
8152	0.000000
8151	0.000000
8150	0.000000
8149	0.000000
8148	0.000000
8147	0.000000
8146	0.000000
8145	0.000000
8144	0.000000
8143	0.000000
8142	0.000000
8141	0.000000
8139	0.000000
8138	0.000000
8137	0.000000
8136	0.000000
8133	0.000000
8131	0.000000
8130	0.000000
8127	0.000000
8126	0.000000
8121	0.000000
8120	0.000000
8117	0.000000
8114	0.000000
8112	0.000000
8111	0.000000
8108	0.000000
8103	0.000000
8102	0.000000
8101	0.000000
8100	0.000000
8099	0.000000
8098	0.000000
8097	0.000000
8096	0.000000
8094	0.000000
8093	0.000000
8091	0.000000
8090	0.000000
8087	0.000000
8086	0.000000
8085	0.000000
8083	0.000000
8079	0.000000
8077	0.000000
8072	0.000000
8071	0.000000
8070	0.000000
8069	0.000000
8067	0.000000
8064	0.000000
8063	0.000000
8061	0.000000
8060	0.000000
8059	0.000000
8056	0.000000
8055	0.000000
8054	0.000000
8053	0.000000
8052	0.000000
8051	0.000000
8050	0.000000
8046	0.000000
8045	0.000000
8043	0.000000
8042	0.000000
8040	0.000000
8039	0.000000
8038	0.000000
8037	0.000000
8029	0.000000
8028	0.000000
8026	0.000000
8022	0.000000
8021	0.000000
8020	0.000000
8018	0.000000
8015	0.000000
8014	0.000000
8013	0.000000
8012	0.000000
8005	0.000000
8004	0.000000
8000	0.000000
7999	0.000000
7997	0.000000
7994	0.000000
7991	0.000000
7989	0.000000
7987	0.000000
7986	0.000000
7985	0.000000
7984	0.000000
7983	0.000000
7982	0.000000
7980	0.000000
7979	0.000000
7978	0.000000
7977	0.000000
7975	0.000000
7974	0.000000
7973	0.000000
7972	0.000000
7971	0.000000
7970	0.000000
7969	0.000000
7968	0.000000
7967	0.000000
7966	0.000000
7960	0.000000
7959	0.000000
7958	0.000000
7957	0.000000
7955	0.000000
7954	0.000000
7953	0.000000
7951	0.000000
7949	0.000000
7948	0.000000
7946	0.000000
7944	0.000000
7943	0.000000
7938	0.000000
7937	0.000000
7935	0.000000
7932	0.000000
7931	0.000000
7926	0.000000
7924	0.000000
7923	0.000000
7922	0.000000
7921	0.000000
7920	0.000000
7919	0.000000
7918	0.000000
7917	0.000000
7913	0.000000
7912	0.000000
7911	0.000000
7910	0.000000
7909	0.000000
7908	0.000000
7907	0.000000
7906	0.000000
7905	0.000000
7903	0.000000
7900	0.000000
7895	0.000000
7893	0.000000
7892	0.000000
7891	0.000000
7890	0.000000
7888	0.000000
7887	0.000000
7886	0.000000
7884	0.000000
7883	0.000000
7881	0.000000
7880	0.000000
7878	0.000000
7874	0.000000
7873	0.000000
7872	0.000000
7871	0.000000
7870	0.000000
7869	0.000000
7868	0.000000
7862	0.000000
7858	0.000000
7855	0.000000
7854	0.000000
7853	0.000000
7852	0.000000
7851	0.000000
7847	0.000000
7846	0.000000
7841	0.000000
7838	0.000000
7837	0.000000
7835	0.000000
7833	0.000000
7831	0.000000
7830	0.000000
7828	0.000000
7827	0.000000
7826	0.000000
7824	0.000000
7822	0.000000
7820	0.000000
7818	0.000000
7816	0.000000
7814	0.000000
7813	0.000000
7811	0.000000
7810	0.000000
7808	0.000000
7806	0.000000
7804	0.000000
7798	0.000000
7797	0.000000
7796	0.000000
7795	0.000000
7793	0.000000
7792	0.000000
7788	0.000000
7787	0.000000
7785	0.000000
7783	0.000000
7782	0.000000
7781	0.000000
7779	0.000000
7778	0.000000
7776	0.000000
7775	0.000000
7772	0.000000
7771	0.000000
7770	0.000000
7769	0.000000
7768	0.000000
7767	0.000000
7766	0.000000
7765	0.000000
7763	0.000000
7760	0.000000
7759	0.000000
7754	0.000000
7752	0.000000
7750	0.000000
7749	0.000000
7748	0.000000
7747	0.000000
7744	0.000000
7742	0.000000
7737	0.000000
7735	0.000000
7733	0.000000
7731	0.000000
7727	0.000000
7724	0.000000
7723	0.000000
7722	0.000000
7721	0.000000
7717	0.000000
7714	0.000000
7713	0.000000
7709	0.000000
7708	0.000000
7707	0.000000
7706	0.000000
7700	0.000000
7699	0.000000
7696	0.000000
7695	0.000000
7692	0.000000
7691	0.000000
7690	0.000000
7689	0.000000
7684	0.000000
7681	0.000000
7680	0.000000
7675	0.000000
7673	0.000000
7672	0.000000
7671	0.000000
7669	0.000000
7667	0.000000
7666	0.000000
7665	0.000000
7661	0.000000
7658	0.000000
7657	0.000000
7652	0.000000
7651	0.000000
7650	0.000000
7648	0.000000
7646	0.000000
7642	0.000000
7638	0.000000
7635	0.000000
7630	0.000000
7628	0.000000
7625	0.000000
7624	0.000000
7623	0.000000
7612	0.000000
7607	0.000000
7606	0.000000
7603	0.000000
7601	0.000000
7599	0.000000
7598	0.000000
7597	0.000000
7596	0.000000
7594	0.000000
7593	0.000000
7591	0.000000
7588	0.000000
7585	0.000000
7584	0.000000
7582	0.000000
7581	0.000000
7580	0.000000
7570	0.000000
7569	0.000000
7567	0.000000
7563	0.000000
7562	0.000000
7558	0.000000
7553	0.000000
7552	0.000000
7551	0.000000
7550	0.000000
7548	0.000000
7542	0.000000
7541	0.000000
7539	0.000000
7529	0.000000
7525	0.000000
7522	0.000000
7519	0.000000
7518	0.000000
7516	0.000000
7515	0.000000
7514	0.000000
7513	0.000000
7511	0.000000
7510	0.000000
7509	0.000000
7506	0.000000
7500	0.000000
7498	0.000000
7496	0.000000
7493	0.000000
7491	0.000000
7490	0.000000
7489	0.000000
7486	0.000000
7481	0.000000
7480	0.000000
7479	0.000000
7478	0.000000
7477	0.000000
7476	0.000000
7475	0.000000
7468	0.000000
7465	0.000000
7464	0.000000
7463	0.000000
7459	0.000000
7458	0.000000
7455	0.000000
7451	0.000000
7448	0.000000
7435	0.000000
7432	0.000000
7429	0.000000
7425	0.000000
7422	0.000000
7420	0.000000
7419	0.000000
7417	0.000000
7415	0.000000
7409	0.000000
7408	0.000000
7407	0.000000
7406	0.000000
7405	0.000000
7400	0.000000
7398	0.000000
7396	0.000000
7395	0.000000
7394	0.000000
7393	0.000000
7392	0.000000
7391	0.000000
7375	0.000000
7372	0.000000
7369	0.000000
7367	0.000000
7365	0.000000
7360	0.000000
7358	0.000000
7357	0.000000
7354	0.000000
7352	0.000000
7345	0.000000
7344	0.000000
7342	0.000000
7339	0.000000
7337	0.000000
7335	0.000000
7334	0.000000
7333	0.000000
7332	0.000000
7330	0.000000
7329	0.000000
7328	0.000000
7319	0.000000
7315	0.000000
7313	0.000000
7311	0.000000
7309	0.000000
7307	0.000000
7306	0.000000
7305	0.000000
7303	0.000000
7302	0.000000
7284	0.000000
7282	0.000000
7279	0.000000
7277	0.000000
7275	0.000000
7272	0.000000
7270	0.000000
7265	0.000000
7260	0.000000
7256	0.000000
7255	0.000000
7248	0.000000
7246	0.000000
7244	0.000000
7243	0.000000
7242	0.000000
7241	0.000000
7239	0.000000
7238	0.000000
7235	0.000000
7230	0.000000
7228	0.000000
7226	0.000000
7220	0.000000
7219	0.000000
7218	0.000000
7214	0.000000
7212	0.000000
7211	0.000000
7210	0.000000
7208	0.000000
7206	0.000000
7204	0.000000
7201	0.000000
7200	0.000000
7196	0.000000
7195	0.000000
7194	0.000000
7193	0.000000
7190	0.000000
7187	0.000000
7186	0.000000
7185	0.000000
7184	0.000000
7177	0.000000
7174	0.000000
7171	0.000000
7169	0.000000
7161	0.000000
7159	0.000000
7157	0.000000
7156	0.000000
7155	0.000000
7154	0.000000
7153	0.000000
7152	0.000000
7150	0.000000
7148	0.000000
7147	0.000000
7146	0.000000
7145	0.000000
7144	0.000000
7143	0.000000
7141	0.000000
7139	0.000000
7138	0.000000
7137	0.000000
7136	0.000000
7132	0.000000
7131	0.000000
7130	0.000000
7127	0.000000
7126	0.000000
7125	0.000000
7123	0.000000
7122	0.000000
7121	0.000000
7111	0.000000
7110	0.000000
7108	0.000000
7107	0.000000
7106	0.000000
7097	0.000000
7094	0.000000
7093	0.000000
7092	0.000000
7091	0.000000
7090	0.000000
7086	0.000000
7085	0.000000
7079	0.000000
7078	0.000000
7077	0.000000
7076	0.000000
7073	0.000000
7070	0.000000
7069	0.000000
7067	0.000000
7064	0.000000
7063	0.000000
7058	0.000000
7057	0.000000
7056	0.000000
7054	0.000000
7053	0.000000
7050	0.000000
7049	0.000000
7048	0.000000
7047	0.000000
7046	0.000000
7044	0.000000
7043	0.000000
7042	0.000000
7039	0.000000
7037	0.000000
7035	0.000000
7034	0.000000
7032	0.000000
7031	0.000000
7030	0.000000
7027	0.000000
7026	0.000000
7024	0.000000
7023	0.000000
7021	0.000000
7020	0.000000
7009	0.000000
7005	0.000000
7003	0.000000
7000	0.000000
6997	0.000000
6996	0.000000
6992	0.000000
6991	0.000000
6990	0.000000
6986	0.000000
6985	0.000000
6984	0.000000
6982	0.000000
6981	0.000000
6979	0.000000
6978	0.000000
6975	0.000000
6964	0.000000
6951	0.000000
6950	0.000000
6949	0.000000
6946	0.000000
6943	0.000000
6940	0.000000
6936	0.000000
6935	0.000000
6931	0.000000
6926	0.000000
6925	0.000000
6923	0.000000
6922	0.000000
6921	0.000000
6917	0.000000
6915	0.000000
6912	0.000000
6907	0.000000
6905	0.000000
6904	0.000000
6895	0.000000
6878	0.000000
6877	0.000000
6870	0.000000
6859	0.000000
6857	0.000000
6855	0.000000
6851	0.000000
6846	0.000000
6844	0.000000
6837	0.000000
6834	0.000000
6831	0.000000
6830	0.000000
6822	0.000000
6816	0.000000
6815	0.000000
6814	0.000000
6813	0.000000
6812	0.000000
6810	0.000000
6809	0.000000
6807	0.000000
6802	0.000000
6799	0.000000
6786	0.000000
6782	0.000000
6781	0.000000
6779	0.000000
6774	0.000000
6773	0.000000
6772	0.000000
6767	0.000000
6766	0.000000
6765	0.000000
6764	0.000000
6763	0.000000
6761	0.000000
6759	0.000000
6754	0.000000
6753	0.000000
6751	0.000000
6750	0.000000
6747	0.000000
6742	0.000000
6741	0.000000
6740	0.000000
6738	0.000000
6737	0.000000
6736	0.000000
6734	0.000000
6733	0.000000
6731	0.000000
6726	0.000000
6723	0.000000
6722	0.000000
6721	0.000000
6719	0.000000
6718	0.000000
6705	0.000000
6704	0.000000
6694	0.000000
6692	0.000000
6689	0.000000
6679	0.000000
6674	0.000000
6672	0.000000
6671	0.000000
6670	0.000000
6669	0.000000
6666	0.000000
6665	0.000000
6664	0.000000
6663	0.000000
6661	0.000000
6658	0.000000
6657	0.000000
6651	0.000000
6642	0.000000
6641	0.000000
6640	0.000000
6639	0.000000
6638	0.000000
6637	0.000000
6635	0.000000
6634	0.000000
6627	0.000000
6625	0.000000
6624	0.000000
6621	0.000000
6619	0.000000
6617	0.000000
6616	0.000000
6609	0.000000
6607	0.000000
6605	0.000000
6601	0.000000
6598	0.000000
6596	0.000000
6595	0.000000
6594	0.000000
6592	0.000000
6591	0.000000
6590	0.000000
6587	0.000000
6586	0.000000
6585	0.000000
6584	0.000000
6583	0.000000
6581	0.000000
6580	0.000000
6575	0.000000
6574	0.000000
6573	0.000000
6568	0.000000
6559	0.000000
6548	0.000000
6544	0.000000
6539	0.000000
6538	0.000000
6530	0.000000
6529	0.000000
6527	0.000000
6525	0.000000
6524	0.000000
6520	0.000000
6519	0.000000
6517	0.000000
6512	0.000000
6507	0.000000
6506	0.000000
6502	0.000000
6494	0.000000
6488	0.000000
6482	0.000000
6480	0.000000
6477	0.000000
6475	0.000000
6468	0.000000
6463	0.000000
6461	0.000000
6456	0.000000
6455	0.000000
6453	0.000000
6451	0.000000
6444	0.000000
6442	0.000000
6432	0.000000
6428	0.000000
6427	0.000000
6425	0.000000
6404	0.000000
6402	0.000000
6399	0.000000
6398	0.000000
6397	0.000000
6391	0.000000
6390	0.000000
6389	0.000000
6387	0.000000
6384	0.000000
6381	0.000000
6380	0.000000
6379	0.000000
6378	0.000000
6377	0.000000
6376	0.000000
6375	0.000000
6367	0.000000
6357	0.000000
6355	0.000000
6327	0.000000
6324	0.000000
6320	0.000000
6317	0.000000
6313	0.000000
6312	0.000000
6304	0.000000
6301	0.000000
6297	0.000000
6294	0.000000
6292	0.000000
6291	0.000000
6290	0.000000
6289	0.000000
6288	0.000000
6286	0.000000
6284	0.000000
6283	0.000000
6282	0.000000
6281	0.000000
6280	0.000000
6278	0.000000
6277	0.000000
6276	0.000000
6274	0.000000
6273	0.000000
6272	0.000000
6271	0.000000
6270	0.000000
6269	0.000000
6268	0.000000
6266	0.000000
6265	0.000000
6262	0.000000
6259	0.000000
6258	0.000000
6256	0.000000
6255	0.000000
6252	0.000000
6248	0.000000
6247	0.000000
6244	0.000000
6241	0.000000
6240	0.000000
6239	0.000000
6237	0.000000
6236	0.000000
6232	0.000000
6229	0.000000
6225	0.000000
6224	0.000000
6223	0.000000
6222	0.000000
6221	0.000000
6219	0.000000
6217	0.000000
6215	0.000000
6214	0.000000
6208	0.000000
6207	0.000000
6205	0.000000
6201	0.000000
6199	0.000000
6193	0.000000
6192	0.000000
6191	0.000000
6190	0.000000
6189	0.000000
6188	0.000000
6187	0.000000
6175	0.000000
6165	0.000000
6162	0.000000
6161	0.000000
6160	0.000000
6159	0.000000
6158	0.000000
6157	0.000000
6155	0.000000
6154	0.000000
6153	0.000000
6151	0.000000
6150	0.000000
6148	0.000000
6143	0.000000
6140	0.000000
6139	0.000000
6134	0.000000
6132	0.000000
6130	0.000000
6127	0.000000
6126	0.000000
6124	0.000000
6121	0.000000
6119	0.000000
6118	0.000000
