Node,Authority
5525,0.0096499357
5813,0.0030059027
6094,0.0099244883
6175,0.0007017927
9872,0.0000000000
125,0.0117373564
2221,0.0050454757
3703,0.0040923288
4072,0.0049590972
4151,0.0083403223
4233,0.0167132404
7257,0.0039392672
9577,0.0000000000
9870,0.0000000000
126,0.0095081393
1985,0.0087872387
2377,0.0107658584
2379,0.0079239833
3443,0.0116227500
3782,0.0010888739
3943,0.0078477490
4735,0.0100593406
9576,0.0025735311
127,0.0087448642
1510,0.0051981741
1642,0.0126313964
2112,0.0152212574
5914,0.0065511342
8081,0.0000000000
176,0.0087640864
843,0.0173520289
1019,0.0226705481
1909,0.0084013428
3293,0.0094622015
3295,0.0077225989
4842,0.0062386221
5152,0.0160677040
6405,0.0115147065
8844,0.0048795646
9018,0.0000000000
9631,0.0000000000
129,0.0160563625
778,0.0102641724
2423,0.0119163539
3063,0.0130924320
3468,0.0051922620
3538,0.0081670385
4299,0.0089726778
4497,0.0134959374
4711,0.0096130337
6286,0.0065784544
7266,0.0054281133
7596,0.0058866739
130,0.0212231832
387,0.0216996275
493,0.0135750062
3112,0.0037606805
3339,0.0048516843
3552,0.0119239549
5149,0.0128356867
6431,0.0081923745
7211,0.0031726595
7296,0.0026821968
7770,0.0021903626
8308,0.0016308237
8580,0.0038146464
8643,0.0003629912
131,0.0066102245
255,0.0149053007
415,0.0140839043
580,0.0068968433
602,0.0119328423
2551,0.0213150316
4305,0.0095709125
5843,0.0089982899
8252,0.0000000000
8804,0.0046060423
9571,0.0011510207
132,0.0225184965
364,0.0062779243
1867,0.0095967270
3775,0.0175350800
4332,0.0161942465
6895,0.0073101223
7419,0.0078080288
7709,0.0010498920
8655,0.0015877018
9221,0.0000000000
9495,0.0024307512
9676,0.0000000000
133,0.0087374139
2279,0.0170987439
2872,0.0187148110
4864,0.0118547023
6820,0.0000000000
8778,0.0000000000
9606,0.0000000000
134,0.0128321238
412,0.0184374003
1427,0.0167025169
2229,0.0061384368
5346,0.0146235442
7370,0.0025102552
7599,0.0000000000
9022,0.0015411035
9145,0.0029463562
9181,0.0000000000
9944,0.0000000000
135,0.0098280511
440,0.0153900739
1210,0.0110072918
2424,0.0064127279
5238,0.0137965952
7374,0.0100944256
136,0.0103234174
1420,0.0083017149
1803,0.0062256439
2256,0.0086688379
5726,0.0126305869
7232,0.0053397632
7443,0.0054032489
9873,0.0000000000
249,0.0252521962
1257,0.0124938221
2162,0.0087279425
3570,0.0081255813
3831,0.0051293431
3958,0.0130208958
8545,0.0016527824
138,0.0111887524
1013,0.0226775903
1361,0.0053814314
3009,0.0047252390
3962,0.0062533151
4303,0.0097723988
4604,0.0098247174
5121,0.0071195977
7674,0.0045666055
8010,0.0057949650
139,0.0128724232
1526,0.0231255394
1889,0.0088479270
4212,0.0110222842
4767,0.0182704849
5403,0.0009780667
5749,0.0002512206
5769,0.0063263187
6188,0.0104310838
7517,0.0068013996
140,0.0162969629
393,0.0235056301
621,0.0212649818
1174,0.0169332185
1892,0.0201198963
2027,0.0135733197
3555,0.0067026642
4186,0.0064866119
4253,0.0152998157
4744,0.0030335354
6343,0.0016037197
7823,0.0043771664
8362,0.0022480920
9966,0.0000000000
1097,0.0193656315
1286,0.0150726712
1745,0.0020019369
2815,0.0182917679
4016,0.0075230036
5476,0.0035264712
5850,0.0024833198
6470,0.0073797630
7004,0.0033260534
7559,0.0032300372
8250,0.0000000000
8873,0.0022665232
9205,0.0000000000
9637,0.0000000000
9833,0.0000000000
142,0.0164034539
359,0.0151371423
